tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
478,flightview,UA-248-PHX-ORD,[],[],[],[]
479,flightview,AA-4330-CVG-ORD,[],[],[],[]
480,flightview,AA-1434-DFW-MCO,[],[],[],[]
481,flightview,AA-1640-MIA-MCO,[],[],[],[]
482,flightview,AA-4307-ORD-DTW,[],[],[],[]
483,flightview,CO-1694-LAX-IAH,[],[],[],[]
484,flightview,UA-843-LAX-ORD,[],[],[],[]
485,flightview,CO-1193-EWR-MCO,[],[],[],[]
486,flightview,AA-3842-MSP-ORD,[],[],[],[]
487,flightview,AA-643-MIA-ORD,[],[],[],[]
488,flightview,AA-1007-MIA-PHX,[],[],[],[]
489,flightview,UA-2906-PHL-MCO,[],[],[],[]
490,flightview,UA-938-DEN-ORD,[],[],[],[]
491,flightview,AA-1221-MCO-ORD,[],[],[],[]
492,flightview,CO-16-LAX-EWR,[],[],[],[]
493,flightview,UA-2515-DFW-CLT,[],[],[],[]
494,flightview,AA-400-DFW-JFK,[],[],[],[]
495,flightview,UA-664-ORD-PHL,[],[],[],[]
496,flightview,AA-3756-ORD-SLC,[],[],[],[]
497,flightview,UA-37-EWR-MCO,[],[],[],[]
498,flightview,AA-1522-SFO-ORD,[],[],[],[]
499,flightview,UA-233-LAX-JFK,[],[],[],[]
500,flightview,AA-3823-LAX-DEN,[],[],[],[]
501,flightview,AA-2312-DFW-DTW,[],[],[],[]
502,flightview,AA-1165-JFK-MIA,[],[],[],[]
503,flightview,AA-431-MIA-SFO,[],[],[],[]
504,flightview,UA-3373-IAD-PHL,[],[],[],[]
505,flightview,AA-649-ORD-SNA,[],[],[],[]
506,flightview,CO-1250-MIA-IAH,[],[],[],[]
507,flightview,UA-6273-YYC-SFO,[],[],[],[]
508,flightview,UA-828-SFO-ORD,[],[],[],[]
509,flightview,CO-4888-IAH-DAL,[],[],[],[]
510,flightview,UA-858-PVG-SFO,[],[],[],[]
511,flightview,UA-2704-DTW-PHX,[],[],[],[]
512,flightview,AA-3063-SLC-LAX,[],[],[],[]
513,flightview,UA-2708-EWR-CLT,[],[],[],[]
514,flightview,UA-62-IAH-EWR,[],[],[],[]
515,flightview,UA-1500-IAH-GUA,[],[],[],[]
516,flightview,AA-3804-PHL-ORD,[],[],[],[]
517,flightview,AA-1917-JFK-MCO,[],[],[],[]
518,flightview,AA-2268-PHX-ORD,[],[],[],[]
519,flightview,AA-4277-CVG-JFK,[],[],[],[]
520,flightview,AA-2957-DFW-CVG,[],[],[],[]
521,flightview,UA-37-EDI-EWR,[],[],[],[]
522,flightview,AA-789-ORD-DEN,[],[],[],[]
523,flightview,AA-415-BOS-ORD,[],[],[],[]
524,flightview,AA-85-JFK-SFO,[],[],[],[]
525,flightview,AA-3979-CVG-ORD,[],[],[],[]
526,flightview,AA-1544-SAN-ORD,[],[],[],[]
527,flightview,AA-3786-IAH-ORD,[],[],[],[]
528,flightview,AA-271-MIA-LAX,[],[],[],[]
529,flightview,AA-2525-DFW-MIA,[],[],[],[]
530,flightview,CO-50-CLE-EWR,[],[],[],[]
531,flightview,UA-3099-PHX-PHL,[],[],[],[]
532,flightview,AA-4198-ORD-CLE,[],[],[],[]
533,flightview,AA-404-MIA-MCO,[],[],[],[]
534,flightview,CO-45-EWR-MIA,[],[],[],[]
535,flightview,AA-3809-PHX-LAX,[],[],[],[]
536,flightview,AA-59-JFK-SFO,[],[],[],[]
537,flightview,AA-222-LAX-BOS,[],[],[],[]
538,flightstats,AA-3859-IAH-ORD,[],[],[],[]
539,flightstats,CO-1586-IAH-MCO,[],[],[],[]
540,flightstats,AA-518-MIA-JFK,[],[],[],[]
541,flightstats,UA-397-JFK-SFO,[],[],[],[]
542,flightstats,UA-3925-IAD-ORF,[],[],[],[]
543,flightstats,AA-1733-ORD-PHX,[],[],[],[]
544,flightstats,AA-4344-ORD-DTW,[],[],[],[]
545,flightstats,AA-1640-MIA-MCO,[],[],[],[]
546,flightstats,UA-2830-MCO-CLT,[],[],[],[]
547,flightstats,CO-58-DEN-IAH,[],[],[],[]
548,flightstats,AA-204-LAX-MCO,[],[],[],[]
549,flightstats,UA-414-LAX-SFO,[],[],[],[]
550,flightstats,CO-1614-LAX-IAH,[],[],[],[]
551,flightstats,UA-2726-FLL-PHL,[],[],[],[]
552,flightstats,CO-52-IAH-LAX,[],[],[],[]
553,flightstats,CO-1090-BOS-IAH,[],[],[],[]
554,flightstats,AA-3468-CVG-MIA,[],[],[],[]
555,flightstats,UA-3515-IAD-MSP,[],[],[],[]
556,flightstats,AA-484-DFW-MIA,[],[],[],[]
557,flightstats,AA-616-DFW-DTW,[],[],[],[]
558,flightstats,CO-62-IAH-EWR,[],[],[],[]
559,flightstats,CO-63-EWR-IAH,[],[],[],[]
560,flightstats,AA-446-DFW-PHL,[],[],[],[]
561,flightstats,CO-1023-IAH-DEN,[],[],[],[]
562,flightstats,AA-466-IAH-MIA,[],[],[],[]
563,flightstats,UA-3050-PHX-CLT,[],[],[],[]
564,flightstats,CO-89-IAH-EWR,[],[],[],[]
565,flightstats,CO-1088-CLE-IAH,[],[],[],[]
566,flightstats,AA-2957-DFW-CVG,[],[],[],[]
567,flightstats,AA-1664-MIA-ATL,[],[],[],[]
568,flightstats,AA-3979-CVG-ORD,[],[],[],[]
569,flightstats,AA-1279-DFW-PHX,[],[],[],[]
570,flightstats,AA-404-MIA-MCO,[],[],[],[]
571,flightstats,AA-3756-ORD-SLC,[],[],[],[]
572,flightstats,UA-382-IAD-LAX,[],[],[],[]
573,flightstats,UA-2945-PHL-CLT,[],[],[],[]
574,flightstats,CO-47-IAH-LAX,[],[],[],[]
575,flightstats,AA-271-MIA-LAX,[],[],[],[]
576,flightstats,AA-2050-ORD-MIA,[],[],[],[]
577,flightstats,UA-248-PHX-ORD,[],[],[],[]
578,flightstats,AA-4330-CVG-ORD,[],[],[],[]
579,flightstats,AA-1434-DFW-MCO,[],[],[],[]
580,flightstats,CO-1561-PHX-IAH,[],[],[],[]
581,flightstats,AA-4307-ORD-DTW,[],[],[],[]
582,flightstats,AA-3-JFK-LAX,[],[],[],[]
583,flightstats,CO-1694-LAX-IAH,[],[],[],[]
584,flightstats,UA-843-LAX-ORD,[],[],[],[]
585,flightstats,CO-1193-EWR-MCO,[],[],[],[]
586,flightstats,AA-3842-MSP-ORD,[],[],[],[]
587,flightstats,AA-643-MIA-ORD,[],[],[],[]
588,flightstats,AA-1007-MIA-PHX,[],[],[],[]
589,flightstats,AA-2525-DFW-MIA,[],[],[],[]
590,flightstats,UA-2906-PHL-MCO,[],[],[],[]
591,flightstats,UA-938-DEN-ORD,[],[],[],[]
592,flightstats,AA-1221-MCO-ORD,[],[],[],[]
593,flightstats,CO-16-LAX-EWR,[],[],[],[]
594,flightstats,UA-2515-DFW-CLT,[],[],[],[]
595,flightstats,AA-400-DFW-JFK,[],[],[],[]
596,flightstats,UA-664-ORD-PHL,[],[],[],[]
597,flightstats,UA-37-EWR-MCO,[],[],[],[]
598,flightstats,AA-1522-SFO-ORD,[],[],[],[]
599,flightstats,UA-233-LAX-JFK,[],[],[],[]
600,flightstats,AA-3823-LAX-DEN,[],[],[],[]
601,flightstats,AA-2312-DFW-DTW,[],[],[],[]
602,flightstats,UA-2314-ATL-PHL,[],[],[],[]
603,flightstats,AA-1165-JFK-MIA,[],[],[],[]
604,flightstats,AA-431-MIA-SFO,[],[],[],[]
605,flightstats,UA-257-JFK-SFO,[],[],[],[]
606,flightstats,UA-3373-IAD-PHL,[],[],[],[]
607,flightstats,CO-1250-MIA-IAH,[],[],[],[]
608,flightstats,UA-828-SFO-ORD,[],[],[],[]
609,flightstats,CO-4888-IAH-DAL,[],[],[],[]
610,flightstats,UA-2704-DTW-PHX,[],[],[],[]
611,flightstats,AA-3063-SLC-LAX,[],[],[],[]
612,flightstats,UA-2708-EWR-CLT,[],[],[],[]
613,flightstats,UA-62-IAH-EWR,[],[],[],[]
614,flightstats,AA-3804-PHL-ORD,[],[],[],[]
615,flightstats,AA-1917-JFK-MCO,[],[],[],[]
616,flightstats,AA-2268-PHX-ORD,[],[],[],[]
617,flightstats,AA-4277-CVG-JFK,[],[],[],[]
618,flightstats,AA-789-ORD-DEN,[],[],[],[]
619,flightstats,UA-854-SFO-IAH,[],[],[],[]
620,flightstats,AA-415-BOS-ORD,[],[],[],[]
621,flightstats,AA-85-JFK-SFO,[],[],[],[]
622,flightstats,AA-3786-IAH-ORD,[],[],[],[]
623,flightstats,AA-222-LAX-BOS,[],[],[],[]
624,flightstats,CO-50-CLE-EWR,[],[],[],[]
625,flightstats,UA-3099-PHX-PHL,[],[],[],[]
626,flightstats,AA-4198-ORD-CLE,[],[],[],[]
627,flightstats,CO-45-EWR-MIA,[],[],[],[]
628,flightstats,AA-3809-PHX-LAX,[],[],[],[]
629,flightstats,AA-59-JFK-SFO,[],[],[],[]
630,panynj,AA-3859-IAH-ORD,[],[],[],[]
631,panynj,CO-1586-IAH-MCO,[],[],[],[]
632,panynj,AA-518-MIA-JFK,[],[],[],[]
633,panynj,UA-397-JFK-SFO,[],[],[],[]
634,panynj,UA-3925-IAD-ORF,[],[],[],[]
635,panynj,AA-1733-ORD-PHX,[],[],[],[]
636,panynj,AA-3-JFK-LAX,[],[],[],[]
637,panynj,UA-2830-MCO-CLT,[],[],[],[]
638,panynj,CO-58-DEN-IAH,[],[],[],[]
639,panynj,UA-5487-SFO-MRY,[],[],[],[]
640,panynj,AA-204-LAX-MCO,[],[],[],[]
641,panynj,UA-414-LAX-SFO,[],[],[],[]
642,panynj,CO-1614-LAX-IAH,[],[],[],[]
643,panynj,UA-2726-FLL-PHL,[],[],[],[]
644,panynj,CO-52-IAH-LAX,[],[],[],[]
645,panynj,CO-1090-BOS-IAH,[],[],[],[]
646,panynj,AA-616-DFW-DTW,[],[],[],[]
647,panynj,UA-3515-IAD-MSP,[],[],[],[]
648,panynj,AA-3468-CVG-MIA,[],[],[],[]
649,panynj,AA-484-DFW-MIA,[],[],[],[]
650,panynj,AA-1886-BOS-MIA,[],[],[],[]
651,panynj,CO-62-IAH-EWR,[],[],[],[]
652,panynj,CO-1561-PHX-IAH,[],[],[],[]
653,panynj,UA-2314-ATL-PHL,[],[],[],[]
654,panynj,AA-446-DFW-PHL,[],[],[],[]
655,panynj,CO-1023-IAH-DEN,[],[],[],[]
656,panynj,AA-466-IAH-MIA,[],[],[],[]
657,panynj,UA-3050-PHX-CLT,[],[],[],[]
658,panynj,CO-89-IAH-EWR,[],[],[],[]
659,panynj,CO-1088-CLE-IAH,[],[],[],[]
660,panynj,AA-1664-MIA-ATL,[],[],[],[]
661,panynj,AA-1279-DFW-PHX,[],[],[],[]
662,panynj,UA-854-SFO-IAH,[],[],[],[]
663,panynj,UA-382-IAD-LAX,[],[],[],[]
664,panynj,AA-4344-ORD-DTW,[],[],[],[]
665,panynj,UA-257-JFK-SFO,[],[],[],[]
666,panynj,UA-2945-PHL-CLT,[],[],[],[]
667,panynj,CO-63-EWR-IAH,[],[],[],[]
668,panynj,CO-47-IAH-LAX,[],[],[],[]
669,panynj,AA-2050-ORD-MIA,[],[],[],[]
670,panynj,UA-248-PHX-ORD,[],[],[],[]
671,panynj,AA-4330-CVG-ORD,[],[],[],[]
672,panynj,AA-1434-DFW-MCO,[],[],[],[]
673,panynj,AA-1640-MIA-MCO,[],[],[],[]
674,panynj,AA-4307-ORD-DTW,[],[],[],[]
675,panynj,CO-1694-LAX-IAH,[],[],[],[]
676,panynj,UA-843-LAX-ORD,[],[],[],[]
677,panynj,CO-1193-EWR-MCO,[],[],[],[]
678,panynj,AA-3842-MSP-ORD,[],[],[],[]
679,panynj,AA-643-MIA-ORD,[],[],[],[]
680,panynj,AA-1007-MIA-PHX,[],[],[],[]
681,panynj,UA-2906-PHL-MCO,[],[],[],[]
682,panynj,UA-938-DEN-ORD,[],[],[],[]
683,panynj,AA-1221-MCO-ORD,[],[],[],[]
684,panynj,CO-16-LAX-EWR,[],[],[],[]
685,panynj,UA-2515-DFW-CLT,[],[],[],[]
686,panynj,AA-400-DFW-JFK,[],[],[],[]
687,panynj,UA-664-ORD-PHL,[],[],[],[]
688,panynj,AA-3756-ORD-SLC,[],[],[],[]
689,panynj,UA-37-EWR-MCO,[],[],[],[]
690,panynj,AA-1522-SFO-ORD,[],[],[],[]
691,panynj,UA-233-LAX-JFK,[],[],[],[]
692,panynj,AA-3823-LAX-DEN,[],[],[],[]
693,panynj,AA-2312-DFW-DTW,[],[],[],[]
694,panynj,AA-1165-JFK-MIA,[],[],[],[]
695,panynj,AA-431-MIA-SFO,[],[],[],[]
696,panynj,UA-3373-IAD-PHL,[],[],[],[]
697,panynj,AA-649-ORD-SNA,[],[],[],[]
698,panynj,CO-1250-MIA-IAH,[],[],[],[]
699,panynj,UA-6273-YYC-SFO,[],[],[],[]
700,panynj,UA-828-SFO-ORD,[],[],[],[]
701,panynj,CO-4888-IAH-DAL,[],[],[],[]
702,panynj,UA-858-PVG-SFO,[],[],[],[]
703,panynj,UA-2704-DTW-PHX,[],[],[],[]
704,panynj,AA-3063-SLC-LAX,[],[],[],[]
705,panynj,UA-2708-EWR-CLT,[],[],[],[]
706,panynj,UA-62-IAH-EWR,[],[],[],[]
707,panynj,UA-1500-IAH-GUA,[],[],[],[]
708,panynj,AA-3804-PHL-ORD,[],[],[],[]
709,panynj,AA-1917-JFK-MCO,[],[],[],[]
710,panynj,AA-2268-PHX-ORD,[],[],[],[]
711,panynj,AA-4277-CVG-JFK,[],[],[],[]
712,panynj,AA-2957-DFW-CVG,[],[],[],[]
713,panynj,UA-37-EDI-EWR,[],[],[],[]
714,panynj,AA-789-ORD-DEN,[],[],[],[]
715,panynj,AA-415-BOS-ORD,[],[],[],[]
716,panynj,AA-85-JFK-SFO,[],[],[],[]
717,panynj,AA-3979-CVG-ORD,[],[],[],[]
718,panynj,AA-1544-SAN-ORD,[],[],[],[]
719,panynj,AA-3786-IAH-ORD,[],[],[],[]
720,panynj,AA-271-MIA-LAX,[],[],[],[]
721,panynj,AA-2525-DFW-MIA,[],[],[],[]
722,panynj,CO-50-CLE-EWR,[],[],[],[]
723,panynj,UA-3099-PHX-PHL,[],[],[],[]
724,panynj,AA-4198-ORD-CLE,[],[],[],[]
725,panynj,AA-404-MIA-MCO,[],[],[],[]
726,panynj,CO-45-EWR-MIA,[],[],[],[]
727,panynj,AA-3809-PHX-LAX,[],[],[],[]
728,panynj,AA-59-JFK-SFO,[],[],[],[]
729,panynj,AA-222-LAX-BOS,[],[],[],[]
730,flightexplorer,AA-3859-IAH-ORD,[],[],[],[]
731,flightexplorer,AA-1733-ORD-PHX,[],[],[],[]
732,flightexplorer,CO-1586-IAH-MCO,[],[],[],[]
733,flightexplorer,UA-397-JFK-SFO,[],[],[],[]
734,flightexplorer,UA-3925-IAD-ORF,[],[],[],[]
735,flightexplorer,AA-1640-MIA-MCO,[],[],[],[]
736,flightexplorer,AA-1544-SAN-ORD,[],[],[],[]
737,flightexplorer,UA-5487-SFO-MRY,[],[],[],[]
738,flightexplorer,AA-204-LAX-MCO,[],[],[],[]
739,flightexplorer,UA-414-LAX-SFO,[],[],[],[]
740,flightexplorer,CO-1614-LAX-IAH,[],[],[],[]
741,flightexplorer,AA-3756-ORD-SLC,[],[],[],[]
742,flightexplorer,AA-3468-CVG-MIA,[],[],[],[]
743,flightexplorer,AA-484-DFW-MIA,[],[],[],[]
744,flightexplorer,AA-616-DFW-DTW,[],[],[],[]
745,flightexplorer,AA-446-DFW-PHL,[],[],[],[]
746,flightexplorer,CO-1023-IAH-DEN,[],[],[],[]
747,flightexplorer,AA-466-IAH-MIA,[],[],[],[]
748,flightexplorer,AA-2957-DFW-CVG,[],[],[],[]
749,flightexplorer,AA-1664-MIA-ATL,[],[],[],[]
750,flightexplorer,AA-3979-CVG-ORD,[],[],[],[]
751,flightexplorer,AA-1279-DFW-PHX,[],[],[],[]
752,flightexplorer,UA-382-IAD-LAX,[],[],[],[]
753,flightexplorer,AA-4344-ORD-DTW,[],[],[],[]
754,flightexplorer,UA-257-JFK-SFO,[],[],[],[]
755,flightexplorer,AA-271-MIA-LAX,[],[],[],[]
756,flightexplorer,AA-2050-ORD-MIA,[],[],[],[]
757,flightexplorer,UA-248-PHX-ORD,[],[],[],[]
758,flightexplorer,AA-4330-CVG-ORD,[],[],[],[]
759,flightexplorer,AA-1434-DFW-MCO,[],[],[],[]
760,flightexplorer,AA-4307-ORD-DTW,[],[],[],[]
761,flightexplorer,AA-3-JFK-LAX,[],[],[],[]
762,flightexplorer,CO-1193-EWR-MCO,[],[],[],[]
763,flightexplorer,AA-3842-MSP-ORD,[],[],[],[]
764,flightexplorer,AA-643-MIA-ORD,[],[],[],[]
765,flightexplorer,AA-1007-MIA-PHX,[],[],[],[]
766,flightexplorer,AA-2525-DFW-MIA,[],[],[],[]
767,flightexplorer,UA-938-DEN-ORD,[],[],[],[]
768,flightexplorer,AA-1221-MCO-ORD,[],[],[],[]
769,flightexplorer,AA-1886-BOS-MIA,[],[],[],[]
770,flightexplorer,UA-664-ORD-PHL,[],[],[],[]
771,flightexplorer,UA-37-EWR-MCO,[],[],[],[]
772,flightexplorer,AA-1522-SFO-ORD,[],[],[],[]
773,flightexplorer,AA-3823-LAX-DEN,[],[],[],[]
774,flightexplorer,AA-2312-DFW-DTW,[],[],[],[]
775,flightexplorer,AA-1165-JFK-MIA,[],[],[],[]
776,flightexplorer,AA-431-MIA-SFO,[],[],[],[]
777,flightexplorer,UA-3373-IAD-PHL,[],[],[],[]
778,flightexplorer,AA-649-ORD-SNA,[],[],[],[]
779,flightexplorer,UA-828-SFO-ORD,[],[],[],[]
780,flightexplorer,CO-4888-IAH-DAL,[],[],[],[]
781,flightexplorer,CO-1561-PHX-IAH,[],[],[],[]
782,flightexplorer,AA-3804-PHL-ORD,[],[],[],[]
783,flightexplorer,AA-2268-PHX-ORD,[],[],[],[]
784,flightexplorer,UA-233-LAX-JFK,[],[],[],[]
785,flightexplorer,UA-6273-YYC-SFO,[],[],[],[]
786,flightexplorer,AA-4277-CVG-JFK,[],[],[],[]
787,flightexplorer,AA-789-ORD-DEN,[],[],[],[]
788,flightexplorer,AA-222-LAX-BOS,[],[],[],[]
789,flightexplorer,AA-4198-ORD-CLE,[],[],[],[]
790,flightexplorer,AA-404-MIA-MCO,[],[],[],[]
791,flightexplorer,AA-3809-PHX-LAX,[],[],[],[]
792,flightexplorer,AA-59-JFK-SFO,[],[],[],[]
793,mia,AA-2050-ORD-MIA,[],[],[],[]
794,mia,AA-1165-JFK-MIA,[],[],[],[]
795,mia,AA-484-DFW-MIA,[],[],[],[]
796,mia,AA-466-IAH-MIA,[],[],[],[]
797,mia,AA-2525-DFW-MIA,[],[],[],[]
798,iad,UA-382-IAD-LAX,[],[],[],[]
799,dfw,AA-1279-DFW-PHX,[],[],[],[]
800,dfw,AA-2312-DFW-DTW,[],[],[],[]
801,dfw,AA-446-DFW-PHL,[],[],[],[]
802,dfw,AA-400-DFW-JFK,[],[],[],[]
803,dfw,AA-484-DFW-MIA,[],[],[],[]
804,mco,CO-1586-IAH-MCO,[],[],[],[]
805,mco,AA-1917-JFK-MCO,[],[],[],[]
806,mco,AA-1640-MIA-MCO,[],[],[],[]
807,mco,AA-404-MIA-MCO,[],[],[],[]
808,mco,AA-204-LAX-MCO,[],[],[],[]
809,mco,AA-1221-MCO-ORD,[],[],[],[]
810,mco,AA-1434-DFW-MCO,[],[],[],[]
811,mco,CO-1193-EWR-MCO,[],[],[],[]
812,flights,AA-3859-IAH-ORD,[],[],[],[]
813,flights,CO-1586-IAH-MCO,[],[],[],[]
814,flights,AA-518-MIA-JFK,[],[],[],[]
815,flights,UA-397-JFK-SFO,[],[],[],[]
816,flights,UA-3925-IAD-ORF,[],[],[],[]
817,flights,AA-1733-ORD-PHX,[],[],[],[]
818,flights,AA-3-JFK-LAX,[],[],[],[]
819,flights,UA-2830-MCO-CLT,[],[],[],[]
820,flights,CO-58-DEN-IAH,[],[],[],[]
821,flights,UA-5487-SFO-MRY,[],[],[],[]
822,flights,AA-204-LAX-MCO,[],[],[],[]
823,flights,UA-414-LAX-SFO,[],[],[],[]
824,flights,CO-1614-LAX-IAH,[],[],[],[]
825,flights,UA-2726-FLL-PHL,[],[],[],[]
826,flights,CO-52-IAH-LAX,[],[],[],[]
827,flights,CO-1090-BOS-IAH,[],[],[],[]
828,flights,AA-616-DFW-DTW,[],[],[],[]
829,flights,UA-3515-IAD-MSP,[],[],[],[]
830,flights,AA-3468-CVG-MIA,[],[],[],[]
831,flights,AA-484-DFW-MIA,[],[],[],[]
832,flights,AA-1886-BOS-MIA,[],[],[],[]
833,flights,CO-62-IAH-EWR,[],[],[],[]
834,flights,CO-1561-PHX-IAH,[],[],[],[]
835,flights,UA-2314-ATL-PHL,[],[],[],[]
836,flights,AA-446-DFW-PHL,[],[],[],[]
837,flights,CO-1023-IAH-DEN,[],[],[],[]
838,flights,AA-466-IAH-MIA,[],[],[],[]
839,flights,UA-3050-PHX-CLT,[],[],[],[]
840,flights,CO-89-IAH-EWR,[],[],[],[]
841,flights,CO-1088-CLE-IAH,[],[],[],[]
842,flights,AA-1664-MIA-ATL,[],[],[],[]
843,flights,AA-1279-DFW-PHX,[],[],[],[]
844,flights,UA-854-SFO-IAH,[],[],[],[]
845,flights,UA-382-IAD-LAX,[],[],[],[]
846,flights,AA-4344-ORD-DTW,[],[],[],[]
847,flights,UA-257-JFK-SFO,[],[],[],[]
848,flights,UA-2945-PHL-CLT,[],[],[],[]
849,flights,CO-63-EWR-IAH,[],[],[],[]
850,flights,CO-47-IAH-LAX,[],[],[],[]
851,flights,AA-2050-ORD-MIA,[],[],[],[]
852,flights,UA-248-PHX-ORD,[],[],[],[]
853,flights,AA-4330-CVG-ORD,[],[],[],[]
854,flights,AA-1434-DFW-MCO,[],[],[],[]
855,flights,AA-1640-MIA-MCO,[],[],[],[]
856,flights,AA-4307-ORD-DTW,[],[],[],[]
857,flights,CO-1694-LAX-IAH,[],[],[],[]
858,flights,UA-843-LAX-ORD,[],[],[],[]
859,flights,CO-1193-EWR-MCO,[],[],[],[]
860,flights,AA-3842-MSP-ORD,[],[],[],[]
861,flights,AA-643-MIA-ORD,[],[],[],[]
862,flights,AA-1007-MIA-PHX,[],[],[],[]
863,flights,UA-2906-PHL-MCO,[],[],[],[]
864,flights,UA-938-DEN-ORD,[],[],[],[]
865,flights,AA-1221-MCO-ORD,[],[],[],[]
866,flights,CO-16-LAX-EWR,[],[],[],[]
867,flights,UA-2515-DFW-CLT,[],[],[],[]
868,flights,AA-400-DFW-JFK,[],[],[],[]
869,flights,UA-664-ORD-PHL,[],[],[],[]
870,flights,AA-3756-ORD-SLC,[],[],[],[]
871,flights,UA-37-EWR-MCO,[],[],[],[]
872,flights,AA-1522-SFO-ORD,[],[],[],[]
873,flights,UA-233-LAX-JFK,[],[],[],[]
874,flights,AA-3823-LAX-DEN,[],[],[],[]
875,flights,AA-2312-DFW-DTW,[],[],[],[]
876,flights,AA-1165-JFK-MIA,[],[],[],[]
877,flights,AA-431-MIA-SFO,[],[],[],[]
878,flights,UA-3373-IAD-PHL,[],[],[],[]
879,flights,AA-649-ORD-SNA,[],[],[],[]
880,flights,CO-1250-MIA-IAH,[],[],[],[]
881,flights,UA-6273-YYC-SFO,[],[],[],[]
882,flights,UA-828-SFO-ORD,[],[],[],[]
883,flights,CO-4888-IAH-DAL,[],[],[],[]
884,flights,UA-858-PVG-SFO,[],[],[],[]
885,flights,UA-2704-DTW-PHX,[],[],[],[]
886,flights,AA-3063-SLC-LAX,[],[],[],[]
887,flights,UA-2708-EWR-CLT,[],[],[],[]
888,flights,UA-62-IAH-EWR,[],[],[],[]
889,flights,UA-1500-IAH-GUA,[],[],[],[]
890,flights,AA-3804-PHL-ORD,[],[],[],[]
891,flights,AA-1917-JFK-MCO,[],[],[],[]
892,flights,AA-2268-PHX-ORD,[],[],[],[]
893,flights,AA-4277-CVG-JFK,[],[],[],[]
894,flights,AA-2957-DFW-CVG,[],[],[],[]
895,flights,UA-37-EDI-EWR,[],[],[],[]
896,flights,AA-789-ORD-DEN,[],[],[],[]
897,flights,AA-415-BOS-ORD,[],[],[],[]
898,flights,AA-85-JFK-SFO,[],[],[],[]
899,flights,AA-3979-CVG-ORD,[],[],[],[]
900,flights,AA-1544-SAN-ORD,[],[],[],[]
901,flights,AA-3786-IAH-ORD,[],[],[],[]
902,flights,AA-271-MIA-LAX,[],[],[],[]
903,flights,AA-2525-DFW-MIA,[],[],[],[]
904,flights,CO-50-CLE-EWR,[],[],[],[]
905,flights,UA-3099-PHX-PHL,[],[],[],[]
906,flights,AA-4198-ORD-CLE,[],[],[],[]
907,flights,AA-404-MIA-MCO,[],[],[],[]
908,flights,CO-45-EWR-MIA,[],[],[],[]
909,flights,AA-3809-PHX-LAX,[],[],[],[]
910,flights,AA-59-JFK-SFO,[],[],[],[]
911,flights,AA-222-LAX-BOS,[],[],[],[]
912,flightarrival,AA-3859-IAH-ORD,[],[],[],[]
913,flightarrival,AA-1640-MIA-MCO,[],[],[],[]
914,flightarrival,UA-3925-IAD-ORF,[],[],[],[]
915,flightarrival,AA-4344-ORD-DTW,[],[],[],[]
916,flightarrival,UA-414-LAX-SFO,[],[],[],[]
917,flightarrival,CO-1614-LAX-IAH,[],[],[],[]
918,flightarrival,CO-52-IAH-LAX,[],[],[],[]
919,flightarrival,CO-1090-BOS-IAH,[],[],[],[]
920,flightarrival,AA-3468-CVG-MIA,[],[],[],[]
921,flightarrival,CO-62-IAH-EWR,[],[],[],[]
922,flightarrival,AA-466-IAH-MIA,[],[],[],[]
923,flightarrival,AA-1664-MIA-ATL,[],[],[],[]
924,flightarrival,AA-1279-DFW-PHX,[],[],[],[]
925,flightarrival,AA-404-MIA-MCO,[],[],[],[]
926,flightarrival,UA-382-IAD-LAX,[],[],[],[]
927,flightarrival,CO-50-CLE-EWR,[],[],[],[]
928,flightarrival,AA-616-DFW-DTW,[],[],[],[]
929,flightarrival,AA-271-MIA-LAX,[],[],[],[]
930,flightarrival,AA-2050-ORD-MIA,[],[],[],[]
931,flightarrival,AA-4307-ORD-DTW,[],[],[],[]
932,flightarrival,AA-3-JFK-LAX,[],[],[],[]
933,flightarrival,CO-1694-LAX-IAH,[],[],[],[]
934,flightarrival,CO-1193-EWR-MCO,[],[],[],[]
935,flightarrival,UA-2906-PHL-MCO,[],[],[],[]
936,flightarrival,UA-938-DEN-ORD,[],[],[],[]
937,flightarrival,AA-1221-MCO-ORD,[],[],[],[]
938,flightarrival,CO-16-LAX-EWR,[],[],[],[]
939,flightarrival,UA-2515-DFW-CLT,[],[],[],[]
940,flightarrival,AA-400-DFW-JFK,[],[],[],[]
941,flightarrival,UA-664-ORD-PHL,[],[],[],[]
942,flightarrival,UA-37-EWR-MCO,[],[],[],[]
943,flightarrival,UA-233-LAX-JFK,[],[],[],[]
944,flightarrival,AA-2312-DFW-DTW,[],[],[],[]
945,flightarrival,AA-431-MIA-SFO,[],[],[],[]
946,flightarrival,UA-257-JFK-SFO,[],[],[],[]
947,flightarrival,UA-3373-IAD-PHL,[],[],[],[]
948,flightarrival,UA-828-SFO-ORD,[],[],[],[]
949,flightarrival,CO-4888-IAH-DAL,[],[],[],[]
950,flightarrival,UA-858-PVG-SFO,[],[],[],[]
951,flightarrival,UA-2704-DTW-PHX,[],[],[],[]
952,flightarrival,AA-3063-SLC-LAX,[],[],[],[]
953,flightarrival,UA-1500-IAH-GUA,[],[],[],[]
954,flightarrival,CO-1561-PHX-IAH,[],[],[],[]
955,flightarrival,AA-2268-PHX-ORD,[],[],[],[]
956,flightarrival,UA-2314-ATL-PHL,[],[],[],[]
